756612989,Greg
721942279,Greg
769831970,Greg
798915542,Greg
794813152,Greg
766580580,Greg
750148532,Greg
729644998,Greg
767638859,Greg
72708518,Greg
72405210,Greg
738074893,Greg
788218777,Greg
751605391,Greg
728666696,Greg
731779024,Greg
751501714,Greg
761935909,Greg
74297732,Greg
79840585,Greg
769575615,Greg
731839977,Greg
783172996,Greg
767218557,Greg
779529764,Greg
760893500,Greg
794044240,Greg
790121750,Greg
772122992,Greg
72673961,Greg
772209028,Greg
736127326,Greg
744909141,Greg
782765124,Greg
786610044,Greg
751348420,Greg
780896645,Greg
798688601,Greg
723655160,Greg
788762342,Greg
722629591,Greg
739238599,Greg
761181055,Greg
763365327,Greg
776595473,Greg
741282639,Greg
785782951,Greg
789161946,Greg
717828539,Greg
756487864,Greg
757556396,Greg
746553744,Greg
764846129,Greg
749119013,Greg
788492036,Greg
719351652,Greg
722523168,Greg
71509455,Greg
72489810,Greg
748104147,Greg
727943763,Greg
754116046,Greg
730531266,Greg
763103657,Greg
774221840,Greg
799317972,Greg
733845977,Greg
749683642,Greg
749816452,Greg
757345664,Greg
752368563,Greg
741283528,Greg
753982265,Greg
727352147,Greg
780999171,Greg
763444475,Greg
793265223,Greg
793216197,Greg
792223668,Greg
794779585,Greg
750741829,Greg
73110261,Greg
77200941,Greg
755521365,Greg
732116118,Greg
736197037,Greg
73758450,Greg
723471792,Greg
773124380,Greg
774713087,Greg
751203862,Greg
763733485,Greg
793695457,Greg
739819150,Greg
778669142,Greg
795814434,Greg
742689065,Greg
721308156,Greg
717572291,Greg
760289489,Greg
740783799,Greg
717629975,Greg
713340592,Greg
773174753,Greg
753172985,Greg
721672289,Greg
768833555,Greg
770702384,Greg
744357094,Greg
720684853,Greg
773144961,Greg
786047382,Greg
786552276,Greg
755593986,Greg
744326056,Greg
772918231,Greg
779989057,Greg
778642504,Greg
78092696,Greg
768901100,Greg
743452846,Greg
743916414,Greg
718473746,Greg
730085598,Greg
776973451,Greg
797145405,Greg
775451833,Greg
75934600,Greg
745467940,Greg
782451233,Greg
745923898,Greg
787421587,Greg
719243455,Greg
734640099,Greg
764412291,Greg
731457565,Greg
796498075,Greg
74373255,Greg
736116701,Greg
790303752,Greg
744433312,Greg
752993657,Greg
710038095,Greg
790048433,Greg
73562258,Greg
759491207,Greg
72715723,Greg
713455067,Greg
791744380,Greg
726406865,Greg
75059656,Greg
767986416,Greg
765934856,Greg
770545193,Greg
735650555,Greg
73862213,Greg
739035854,Greg
731584057,Greg
71618892,Greg
717732977,Greg
713352419,Greg
730739370,Greg
744870539,Greg
729653808,Greg
723252646,Greg
723420222,Greg
751537354,Greg
720948086,Greg
711065687,Greg
738146925,Greg
774360881,Greg
784135477,Greg
766574390,Greg
732163124,Greg
737638494,Greg
740756058,Greg
768474429,Greg
711063851,Greg
757301038,Greg
763128887,Greg
734795165,Greg
775401951,Greg
741447772,Greg
793374207,Greg
74484518,Greg
716263314,Greg
757828957,Greg
766276066,Greg
721975042,Greg
781630369,Greg
764731282,Greg
741593217,Greg
730713480,Greg
732787570,Greg
751376645,Greg
745304668,Greg
768807929,Greg
738501927,Greg
775307295,Greg
757715630,Greg
766011109,Greg
786169913,Greg
712562190,Greg
733124820,Greg
742348053,Greg
74250073,Greg
72667844,Greg
77154837,Greg
792898570,Greg
730456097,Greg
781126271,Greg
773679290,Greg
741850943,Greg
775708314,Greg
767992306,Greg
71248593,Greg
756735591,Greg
749677772,Greg
761090505,Greg
772380820,Greg
784111073,Greg
795434538,Greg
751126893,Greg
751193570,Greg
766841824,Greg
711081424,Greg
775646413,Greg
745773933,Greg
753195029,Greg
78288724,Greg
755253889,Greg
737871408,Greg
771001989,Greg
775958324,Greg
775056438,Greg
759290069,Greg
765175265,Greg
730921466,Greg
749913809,Greg
767078400,Greg
758402702,Greg
710239371,Greg
771542177,Greg
718093843,Greg
718861759,Greg
771546396,Greg
730088857,Greg
730183684,Greg
721209401,Greg
751472052,Greg
764141507,Greg
758786756,Greg
760582045,Greg
747683863,Greg
731572726,Greg
789801196,Greg
779428135,Greg
768385837,Greg
763547942,Greg
764921448,Greg
777050769,Greg
751740495,Greg
768098792,Greg
719558348,Greg
788367890,Greg
793470988,Greg
773242299,Greg
733497472,Greg
732636199,Greg
778725595,Greg
779468809,Greg
75350108,Greg
793024544,Greg
772515802,Greg
796720773,Greg
727192072,Greg
730014852,Greg
781690019,Greg
723385063,Greg
761726094,Greg
75568913,Greg
79220967,Greg
734371119,Greg
73041781,Greg
713051420,Greg
714168340,Greg
719868620,Greg
795199190,Greg
729596625,Greg
747194798,Greg
738916657,Greg
711806133,Greg
772356786,Greg
723505262,Greg
728728805,Greg
741291732,Greg
741946386,Greg
754794895,Greg
739045440,Greg
749769678,Greg
749160646,Greg
77642134,Greg
723019849,Greg
741574744,Greg
711309478,Greg
718999095,Greg
77114365,Greg
755652268,Greg
786128295,Greg
790958785,Greg
734900266,Greg
710391406,Greg
77000446,Greg
77304953,Greg
720934326,Greg
744991340,Greg
776146834,Greg
763678212,Greg
748776200,Greg
77398451,Greg
7400055,Greg
742864719,Greg
74544262,Greg
727344792,Greg
727841343,Greg
780733880,Greg
733466931,Greg
752752155,Greg
711820091,Greg
777336172,Greg
728443449,Greg
79573971,Greg
752894366,Greg
76453082,Greg
760376630,Greg
726936752,Greg
724605989,Greg
733982010,Greg
764762391,Greg
75719528,Greg
760849840,Greg
787834492,Greg
784182467,Greg
762000047,Greg
76863331,Greg
755133162,Greg
791830319,Greg
718819094,Greg
771980023,Greg
787478848,Greg
759301791,Greg
793398454,Greg
734814253,Greg
767932466,Greg
720328918,Greg
76497761,Greg
795726669,Greg
752201746,Greg
716565259,Greg
75676001,Greg
752636081,Greg
774836259,Greg
716410772,Greg
738849415,Greg
748983757,Greg
743454223,Greg
782987721,Greg
73963830,Greg
710703450,Greg
750398487,Greg
761796203,Greg
769375788,Greg
720167560,Greg
714214211,Greg
748365101,Greg
786605301,Greg
78192169,Greg
772556457,Greg
739664075,Greg
796118759,Greg
778769568,Greg
720020787,Greg
7488214,Greg
786543588,Greg
746877689,Greg
798472400,Greg
748398203,Greg
76455081,Greg
730851678,Greg
716761416,Greg
776219330,Greg
712249022,Greg
76551531,Greg
797597374,Greg
756320311,Greg
73372539,Greg
768383043,Greg
799080707,Greg
751534950,Greg
732551770,Greg
739313096,Greg
749018686,Greg
733430444,Greg
780549054,Greg
75221199,Greg
78676485,Greg
781186457,Greg
770575771,Greg
771053277,Greg
782417818,Greg
779245915,Greg
770376333,Greg
734187638,Greg
767568228,Greg
787816983,Greg
745509429,Greg
759748565,Greg
725725734,Greg
714945273,Greg
751614032,Greg
782888353,Greg
759743259,Greg
716786569,Greg
71956961,Greg
722652986,Greg
716222392,Greg
732796738,Greg
795299961,Greg
719086782,Greg
778642088,Greg
754776038,Greg
740318832,Greg
782513383,Greg
797443465,Greg
740818644,Greg
79011032,Greg
733309251,Greg
786193415,Greg
711428886,Greg
767913043,Greg
777307433,Greg
753173331,Greg
762556519,Greg
728186856,Greg
770169883,Greg
793781345,Greg
71750339,Greg
720286831,Greg
740172486,Greg
724991345,Greg
76637087,Greg
730324724,Greg
712624849,Greg
713161208,Greg
790544064,Greg
78154435,Greg
728074659,Greg
754037909,Greg
799543162,Greg
733329598,Greg
745110415,Greg
722109486,Greg
716652975,Greg
799388942,Greg
753724051,Greg
78399754,Greg
776935089,Greg
720675256,Greg
782084259,Greg
721991259,Greg
747513145,Greg
730917096,Greg
797410595,Greg
777637855,Greg
785647639,Greg
768744348,Greg
795548671,Greg
712166882,Greg
755289381,Greg
788743381,Greg
725966921,Greg
763674034,Greg
79865029,Greg
7803554,Greg
79325532,Greg
727707115,Greg
715334153,Greg
72152658,Greg
772311634,Greg
718861178,Greg
74037361,Greg
740398383,Greg
749425294,Greg
758434910,Greg
796557706,Greg
758800966,Greg
731511569,Greg
731537870,Greg
764489182,Greg
77179618,Greg
758307662,Greg
799944996,Greg
799081653,Greg
716318053,Greg
714917151,Greg
796970739,Greg
736586362,Greg
741419724,Greg
778569604,Greg
740010666,Greg
772380879,Greg
736693398,Greg
758006023,Greg
797094320,Greg
790322428,Greg
746597756,Greg
76815771,Greg
784848147,Greg
776459210,Greg
719982655,Greg
766236094,Greg
731981777,Greg
779448955,Greg
729877652,Greg
724762720,Greg
751724988,Greg
745486596,Greg
776625583,Greg
775426511,Greg
751728959,Greg
763218791,Greg
74791664,Greg
724977979,Greg
762920442,Greg
774375661,Greg
7892447,Greg
786933282,Greg
778766303,Greg
793978981,Greg
771446221,Greg
76700803,Greg
721918933,Greg
752282575,Greg
718726969,Greg
732409010,Greg
715424632,Greg
764342855,Greg
715987756,Greg
790355761,Greg
723616618,Greg
741376777,Greg
727005143,Greg
713059965,Greg
789986763,Greg
716426871,Greg
737213008,Greg
761619256,Greg
732105793,Greg
721282692,Greg
776556782,Greg
770981317,Greg
799468429,Greg
736025586,Greg
763905973,Greg
773798718,Greg
783989636,Greg
738274716,Greg
773905905,Greg
740018335,Greg
795382217,Greg
788398770,Greg
789921462,Greg
737134770,Greg
730185066,Greg
731650939,Greg
797040004,Greg
763572022,Greg
730537290,Greg
720463393,Greg
75239838,Greg
727426234,Greg
728339998,Greg
776774035,Greg
775864644,Greg
77016600,Greg
776940225,Greg
766869716,Greg
725628793,Greg
767255140,Greg
773290812,Greg
74662692,Greg
776204507,Greg
710118797,Greg
784114689,Greg
733895323,Greg
751644933,Greg
753535169,Greg
795283564,Greg
764545013,Greg
734910412,Greg
711318030,Greg
760151039,Greg
771247270,Greg
780932647,Greg
794878510,Greg
770557055,Greg
771695655,Greg
724401003,Greg
731787100,Greg
790202727,Greg
718071515,Greg
761471961,Greg
762406048,Greg
791377296,Greg
73470432,Greg
750279724,Greg
764377229,Greg
731583933,Greg
740073928,Greg
780395535,Greg
710616375,Greg
774287823,Greg
743047533,Greg
736896570,Greg
736893803,Greg
756694815,Greg
784848264,Greg
77048407,Greg
768802713,Greg
74319497,Greg
779884562,Greg
764851987,Greg
723941994,Greg
787739003,Greg
724538627,Greg
791872631,Greg
737740215,Greg
77108499,Greg
758656585,Greg
746933056,Greg
721055152,Greg
760250925,Greg
75894453,Greg
726705643,Greg
785133605,Greg
759314415,Greg
744829299,Greg
741851760,Greg
728349639,Greg
769858185,Greg
7149249,Greg
722421232,Greg
798539953,Greg
782310853,Greg
794631272,Greg
781799998,Greg
76122350,Greg
723933637,Greg
720054094,Greg
716236812,Greg
756153529,Greg
773718529,Greg
71919253,Greg
758745090,Greg
754745916,Greg
754359241,Greg
774738911,Greg
765536610,Greg
717651242,Greg
729684487,Greg
788497867,Greg
71317870,Greg
74835376,Greg
714061635,Greg
721929197,Greg
731873261,Greg
71102551,Greg
74280840,Greg
791701466,Greg
762381257,Greg
750362385,Greg
724917503,Greg
741447562,Greg
751677830,Greg
759561717,Greg
781945353,Greg
722299197,Greg
767279162,Greg
735520360,Greg
774865817,Greg
755624848,Greg
792046212,Greg
738440227,Greg
743417473,Greg
74698508,Greg
719492008,Greg
72540017,Greg
729698479,Greg
7620732,Greg
757853600,Greg
796807782,Greg
720544357,Greg
718204288,Greg
722769926,Greg
723671677,Greg
776789904,Greg
746847395,Greg
767902210,Greg
756974994,Greg
761579470,Greg
722208153,Greg
793671693,Greg
734346577,Greg
715837450,Greg
711193240,Greg
763279424,Greg
795315410,Greg
724541439,Greg
781669778,Greg
791479910,Greg
723580013,Greg
76643307,Greg
751567255,Greg
737580715,Greg
799382622,Greg
750674588,Greg
790109087,Greg
775970619,Greg
774667777,Greg
725461227,Greg
77416834,Greg
75701104,Greg
749025483,Greg
780437406,Greg
724213946,Greg
767968526,Greg
782684707,Greg
725811545,Greg
710747948,Greg
779701953,Greg
728022424,Greg
756215541,Greg
771616387,Greg
711588196,Greg
796908158,Greg
758062451,Greg
773672055,Greg
788525717,Greg
726312113,Greg
796777099,Greg
71823998,Greg
744027911,Greg
747077616,Greg
781059987,Greg
717112014,Greg
781973251,Greg
786648695,Greg
768485406,Greg
715152922,Greg
737483576,Greg
769087284,Greg
751360114,Greg
727056475,Greg
774248019,Greg
788822141,Greg
790267187,Greg
75468247,Greg
763574728,Greg
780310217,Greg
766697351,Greg
79862516,Greg
764648370,Greg
719919649,Greg
788693220,Greg
789502282,Greg
765653852,Greg
763317998,Greg
731922244,Greg
767329730,Greg
732932770,Greg
763788163,Greg
794525041,Greg
793083793,Greg
734353305,Greg
78268944,Greg
735993054,Greg
760785596,Greg
79376540,Greg
727414767,Greg
775182020,Greg
742693769,Greg
750650805,Greg
732731245,Greg
793302413,Greg
733415783,Greg
765194951,Greg
717020900,Greg
759119522,Greg
758465482,Greg
765800251,Greg
761366016,Greg
713493695,Greg
715967988,Greg
770611724,Greg
765026933,Greg
743222174,Greg
791811285,Greg
715739538,Greg
772672516,Greg
747151686,Greg
740507413,Greg
739144394,Greg
727273130,Greg
776984854,Greg
749434071,Greg
749668149,Greg
757716628,Greg
786162697,Greg
756906274,Greg
763519936,Greg
766031195,Greg
752959073,Greg
746651479,Greg
767481272,Greg
776382535,Greg
719438576,Greg
765933723,Greg
762131617,Greg
758783586,Greg
715155871,Greg
722645353,Greg
725638466,Greg
776251822,Greg
714773876,Greg
75902181,Greg
770949531,Greg
778671725,Greg
780009986,Greg
719772813,Greg
722519300,Greg
764579687,Greg
778275537,Greg
777630712,Greg
785555397,Greg
724820064,Greg
788833339,Greg
781459330,Greg
780108618,Greg
797625921,Greg
72280324,Greg
716257611,Greg
715872950,Greg
748380494,Greg
72420640,Greg
768204005,Greg
73838019,Greg
746947748,Greg
79008198,Greg
75388615,Greg
734631852,Greg
733695032,Greg
770482084,Greg
756380592,Greg
778708288,Greg
775949577,Greg
784150926,Greg
755180328,Greg
760886848,Greg
711078496,Greg
779560503,Greg
764166405,Greg
745139217,Greg
798855327,Greg
728126215,Greg
729945396,Greg
78295836,Greg
764605153,Greg
716999013,Greg
789064138,Greg
779136770,Greg
744187121,Greg
73419790,Greg
742400541,Greg
73935785,Greg
712237319,Greg
783860330,Greg
789735847,Greg
7180236,Greg
765793987,Greg
715037556,Greg
711833049,Greg
741127923,Greg
785201550,Greg
747874694,Greg
716345062,Greg
761740518,Greg
728450448,Greg
742941945,Greg
757542253,Greg
743668196,Greg
752127181,Greg
777101647,Greg
753589645,Greg
775888296,Greg
710641737,Greg
774664510,Greg
790740532,Greg
732602669,Greg
74128613,Greg
784078707,Greg
748950148,Greg
748055302,Greg
790089239,Greg
738110026,Greg
781033567,Greg
799195445,Greg
79312513,Greg
766024704,Greg
728240027,Greg
73106144,Greg
764175786,Greg
741111608,Greg
794604305,Greg
741339641,Greg
797902909,Greg
754169609,Greg
753878088,Greg
792869647,Greg
724548856,Greg
739155301,Greg
769887866,Greg
730352914,Greg
75572920,Greg
727398345,Greg
72244860,Greg
76780281,Greg
715374964,Greg
780985638,Greg
762325192,Greg
734186640,Greg
739403346,Greg
726709425,Greg
754388112,Greg
743181359,Greg
782598628,Greg
724099996,Greg
716786522,Greg
712939497,Greg
767815664,Greg
720023460,Greg
771182898,Greg
754583315,Greg
794801340,Greg
776076156,Greg
75300347,Greg
739238117,Greg
756061957,Greg
720509147,Greg
793668917,Greg
757790891,Greg
75866533,Greg
792240329,Greg
770824787,Greg
719070277,Greg
749254478,Greg
730899095,Greg
768397664,Greg
717326205,Greg
760917125,Greg
798670367,Greg
724468668,Greg
797353311,Greg
773288857,Greg
717070952,Greg
763955972,Greg
712691512,Greg
723372353,Greg
748221662,Greg
743010407,Greg
786632888,Greg
733143665,Greg
714923217,Greg
748806566,Greg
772765692,Greg
73426039,Greg
756647735,Greg
731101875,Greg
73245225,Greg
75195427,Greg
744359503,Greg
744936744,Greg
791798754,Greg
779774155,Greg
743155975,Greg
749762482,Greg
727125315,Greg
796572565,Greg
722003805,Greg
798513268,Greg
713992002,Greg
726848500,Greg
712310021,Greg
760569905,Greg
736972054,Greg
710626493,Greg
740904031,Greg
745281835,Greg
727287592,Greg
783595044,Greg
724570457,Greg
791546942,Greg
774863239,Greg
739641805,Greg
744800607,Greg
715577241,Greg
794289854,Greg
710555076,Greg
723329428,Greg
746595419,Greg
751221557,Greg
743308959,Greg
726830138,Greg
760828247,Greg
776413191,Greg
774281504,Greg
746431978,Greg
723240700,Greg
776171693,Greg
72383812,Greg
799936330,Greg
738822295,Greg
769129430,Greg
754726389,Greg
714789067,Greg
728002121,Greg
769076531,Greg
715339246,Greg
779977826,Greg
746970229,Greg
794872528,Greg
79169746,Greg
724032334,Greg
738585593,Greg
721951053,Greg
7815989,Greg
738369972,Greg
740255349,Greg
754826538,Greg
747319935,Greg
763148973,Greg
738938108,Greg
763083967,Greg
730723960,Greg
752295455,Greg
754817061,Greg
780612199,Greg
735942783,Greg
731981088,Greg
788230690,Greg
744907003,Greg
718491301,Greg
715866118,Greg
772964396,Greg
716580183,Greg
795124098,Greg
74840446,Greg
757182959,Greg
773657383,Greg
750361029,Greg
716157169,Greg
764153492,Greg
795583460,Greg
716771693,Greg
754662912,Greg
781470111,Greg
720773384,Greg
710133777,Greg
763131487,Greg
75066460,Greg
766154461,Greg
78692039,Greg
748801966,Greg
755373379,Greg
72703183,Greg
722422012,Greg
711339140,Greg
722197235,Greg
779082047,Greg
737019671,Greg
761326389,Greg
771241424,Greg
799350494,Greg
749831218,Greg
730310341,Greg
76929857,Greg
765895069,Greg
740066878,Greg
76894767,Greg
786873774,Greg
776557387,Greg
768348468,Greg
798418844,Greg
793995703,Greg
741473260,Greg
782223988,Greg
719103416,Greg
729080148,Greg
783346493,Greg
765863766,Greg
762010421,Greg
750654767,Greg
767903936,Greg
743376110,Greg
725968941,Greg
773853563,Greg
763798117,Greg
797065522,Greg
722854310,Greg
71786753,Greg
749355877,Greg
757413879,Greg
773600612,Greg
71135559,Greg
723383961,Greg
761043099,Greg
721607849,Greg
785947245,Greg
782479328,Greg
754595194,Greg
76795169,Greg
715983752,Greg
746651991,Greg
772296091,Greg
750017512,Greg
788656257,Greg
746547238,Greg
738369377,Greg
798165128,Greg
798976111,Greg
785673423,Greg
752301363,Greg
749177308,Greg
777390742,Greg
7183709,Greg
748924602,Greg
790102114,Greg
730750875,Greg
727540278,Greg
765936136,Greg
760791762,Greg
762756002,Greg
77937400,Greg
799302453,Greg
767382805,Greg
730186032,Greg
762794592,Greg
755499185,Greg
729361878,Greg
751157385,Greg
737769063,Greg
763825944,Greg
780549313,Greg
736976953,Greg
764310664,Greg
790704638,Greg
755591168,Greg
789733085,Greg
716855106,Greg
748694273,Greg
746850840,Greg
752206546,Greg
755313131,Greg
757713354,Greg
784836222,Greg
792072920,Greg
78225381,Greg
723387185,Greg
721327775,Greg
778530939,Greg
758667202,Greg
719461865,Greg
774662355,Greg
739899031,Greg
723723102,Greg
746488895,Greg
771670057,Greg
799980494,Greg
749181916,Greg
778612376,Greg
720770927,Greg
725419557,Greg
757003445,Greg
757726435,Greg
784779485,Greg
722568035,Greg
791312485,Greg
720982453,Greg
796163704,Greg
767941290,Greg
729530634,Greg
737537756,Greg
783949721,Greg
775579157,Greg
799773866,Greg
782497517,Greg
776413379,Greg
737425197,Greg
731207137,Greg
753039546,Greg
763379369,Greg
731346064,Greg
766950143,Greg
74186210,Greg
749089389,Greg
78887409,Greg
731752916,Greg
737473967,Greg
757077517,Greg
786947333,Greg
737388392,Greg
795189039,Greg
760110059,Greg
7885371,Greg
721941732,Greg
732193407,Greg
792411757,Greg
73255643,Greg
788994146,Greg
715515446,Greg
724483574,Greg
784062147,Greg
781366686,Greg
734796140,Greg
780985663,Greg
715592952,Greg
7605517,Greg
76006753,Greg
780401292,Greg
722589931,Greg
716882032,Greg
768647500,Greg
719549174,Greg
738739966,Greg
784175003,Greg
71524242,Greg
757536380,Greg
764612746,Greg
796552235,Greg
739412365,Greg
753524720,Greg
745365395,Greg
739136504,Greg
76580227,Greg
763635465,Greg
787629585,Greg
716569280,Greg
772818742,Greg
716037373,Greg
719552239,Greg
733159275,Greg
752075489,Greg
729408922,Greg
760625704,Greg
782393842,Greg
775980883,Greg
757595984,Greg
79181677,Greg
710139556,Greg
721302320,Greg
720846975,Greg
731010280,Greg
759065835,Greg
740119094,Greg
790883799,Greg
775350554,Greg
713461372,Greg
71412030,Greg
772535850,Greg
773839496,Greg
740709241,Greg
737526631,Greg
775341531,Greg
784911516,Greg
73450117,Greg
712258327,Greg
772970733,Greg
728557730,Greg
793824851,Greg
72631565,Greg
743964414,Greg
721109116,Greg
744569755,Greg
798877875,Greg
783523944,Greg
725578991,Greg
767960418,Greg
782221748,Greg
789534181,Greg
725267823,Greg
753002074,Greg
762384179,Greg
788422354,Greg
738149852,Greg
76811426,Greg
724548763,Greg
795247261,Greg
721828147,Greg
783441821,Greg
730424101,Greg
720015584,Greg
743689326,Greg
711641361,Greg
7947076,Greg
761247472,Greg
741869672,Greg
717653283,Greg
758407317,Greg
755558717,Greg
792155355,Greg
763558396,Greg
734152376,Greg
760257860,Greg
793492837,Greg
719370057,Greg
730823120,Greg
748848900,Greg
751644455,Greg
754420246,Greg
781695217,Greg
760363636,Greg
773760048,Greg
761754612,Greg
734535494,Greg
763759104,Greg
789654846,Greg
751091119,Greg
751137698,Greg
734118556,Greg
791548193,Greg
766902323,Greg
724224573,Greg
797298028,Greg
739711695,Greg
787956717,Greg
797543800,Greg
7811517,Greg
751015647,Greg
798578623,Greg
743301560,Greg
75642044,Greg
723220349,Greg
751638285,Greg
762814448,Greg
761964915,Greg
76104828,Greg
796229735,Greg
73542001,Greg
777028923,Greg
762683356,Greg
791722785,Greg
768347787,Greg
72874357,Greg
755560983,Greg
784053064,Greg
730731420,Greg
758411193,Greg
711687451,Greg
78926179,Greg
793706684,Greg
738667334,Greg
746288642,Greg
744211664,Greg
715014602,Greg
714625071,Greg
723465390,Greg
752962900,Greg
758352354,Greg
740248147,Greg
773876057,Greg
711362105,Greg
728937120,Greg
75562128,Greg
764511914,Greg
762016041,Greg
720031557,Greg
710834387,Greg
737558496,Greg
787710597,Greg
737463939,Greg
71498597,Greg
771460762,Greg
729601605,Greg
751643272,Greg
766161146,Greg
770754024,Greg
781464710,Greg
794219709,Greg
744704602,Greg
732055978,Greg
79698435,Greg
76404656,Greg
749764204,Greg
711141593,Greg
